Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,221,63,132,46,1,5
4,229,68,140,37,2,15
5,238,69,109,42,5,5
6,234,85,132,54,1,25
7,239,78,127,49,1,25
8,241,78,134,49,2,5
9,219,73,159,39,1,5
10,211,65,128,45,5,15
11,244,90,131,37,2,5
12,220,89,123,49,3,0
13,221,87,135,47,6,25
14,244,98,142,39,5,25
15,235,95,133,41,6,45
16,248,103,152,45,5,15
17,215,96,156,40,2,25
18,258,104,156,44,6,5
19,223,138,154,39,6,20
20,243,126,161,49,4,20
21,239,126,156,46,8,30
22,235,147,174,31,7,20
23,251,119,150,50,5,30
24,201,128,146,50,3,40
25,230,129,161,53,6,15
26,253,140,152,48,4,40
27,250,147,154,48,5,25
