Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,233,73,161,31,0,5
4,195,65,150,47,3,10
5,215,66,148,41,3,15
6,250,61,136,54,2,10
7,232,53,144,33,1,10
8,203,86,123,34,2,15
9,217,82,116,42,2,15
10,246,72,176,39,5,0
11,255,87,166,50,6,15
12,240,84,152,41,4,25
13,234,96,147,47,4,5
14,236,95,158,43,2,45
15,241,106,149,46,3,20
16,259,101,154,41,0,5
17,264,122,135,50,7,5
18,265,116,164,45,5,20
19,240,102,173,43,4,30
20,237,102,154,56,8,15
21,258,119,140,63,9,30
22,255,138,126,49,6,35
23,240,126,179,50,6,35
24,270,147,153,41,7,30
25,241,134,142,39,11,40
26,268,141,144,50,12,35
27,257,154,169,46,13,30
