Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,70,157,41,1,20
4,232,71,139,41,4,30
5,202,80,154,44,0,5
6,226,66,111,45,4,5
7,220,70,146,32,6,5
8,209,88,123,40,2,20
9,237,72,131,42,3,20
10,238,73,139,36,2,25
11,258,92,149,39,1,15
12,220,99,129,38,1,10
13,205,80,152,46,5,5
14,218,96,149,43,10,10
15,233,100,137,44,4,35
16,248,98,153,35,2,30
17,232,99,121,48,3,10
18,225,87,159,35,1,30
19,201,114,169,48,6,5
20,226,116,140,47,9,25
21,252,135,158,54,6,25
22,245,132,153,43,5,45
23,233,126,157,49,5,30
24,238,118,147,43,6,5
25,251,132,145,51,3,25
26,243,127,149,64,7,25
27,250,129,159,59,6,25
