Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,201,69,146,38,2,20
4,204,59,134,41,2,20
5,214,79,135,41,0,20
6,259,66,155,48,4,0
7,231,71,146,45,3,20
8,237,78,136,34,3,15
9,212,69,133,53,4,20
10,270,74,155,50,4,15
11,243,90,153,45,6,20
12,277,95,139,38,5,25
13,245,68,156,50,3,35
14,279,92,153,41,8,15
15,230,92,137,51,5,20
16,259,102,136,43,7,30
17,247,93,159,52,3,35
18,291,119,145,43,7,20
19,273,117,156,43,7,30
20,234,156,161,38,7,20
21,255,135,143,47,6,60
22,271,130,166,40,10,10
23,237,136,168,52,5,50
24,264,142,166,50,11,10
25,233,158,147,47,8,40
26,286,154,158,57,8,50
27,284,141,167,63,10,35
