Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,195,78,145,42,3,5
4,218,61,148,39,1,25
5,253,76,133,43,6,10
6,217,65,134,43,2,20
7,215,63,121,45,0,15
8,240,74,142,33,4,15
9,230,82,132,41,6,15
10,235,78,137,35,5,15
11,227,66,152,55,4,20
12,254,100,130,46,6,15
13,244,97,149,44,6,20
14,230,92,149,42,4,20
15,230,105,147,39,5,45
16,238,95,165,52,6,15
17,242,105,155,41,6,60
18,251,110,167,42,9,30
19,227,119,144,34,6,15
20,240,109,151,35,4,30
21,238,144,145,53,5,40
22,255,118,151,48,7,30
23,228,130,150,37,6,35
24,227,118,163,45,7,30
25,236,150,150,34,4,25
26,236,138,166,51,11,35
27,234,140,145,56,8,30
