Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,232,73,143,27,3,15
4,211,77,124,30,1,0
5,228,60,148,39,1,10
6,209,59,157,50,1,15
7,226,69,122,52,1,5
8,239,78,166,41,3,15
9,219,74,123,43,1,15
10,233,106,128,44,0,5
11,226,84,115,45,2,0
12,238,90,140,38,3,5
13,220,90,113,41,1,25
14,233,95,153,38,3,5
15,217,106,163,38,0,15
16,229,114,147,47,5,0
17,229,93,133,33,1,10
18,216,107,140,45,3,15
19,258,110,151,47,5,10
20,224,101,159,51,4,15
21,239,118,153,45,9,15
22,233,128,169,40,3,40
23,224,138,150,53,8,30
24,237,135,147,46,7,25
25,229,154,143,43,4,50
26,233,144,149,45,5,25
27,231,131,150,55,7,10
