Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,195,78,145,42,3,5
4,221,61,148,39,1,25
5,255,76,134,43,6,10
6,221,65,136,43,2,20
7,218,63,128,46,1,15
8,251,74,147,34,4,15
9,240,82,135,41,6,20
10,254,78,144,37,6,15
11,245,67,158,55,5,25
12,268,103,136,46,7,20
13,249,100,163,44,7,20
14,237,92,154,43,6,20
15,247,105,150,41,7,50
16,253,97,173,53,7,25
17,268,107,164,42,8,70
18,264,117,178,43,10,35
19,248,119,150,36,8,20
20,253,112,164,36,5,40
21,255,143,150,56,9,55
22,265,121,159,51,9,50
23,251,133,154,40,7,40
24,243,123,165,47,7,35
25,256,154,151,34,9,25
26,253,142,169,53,14,40
27,257,148,153,59,10,45
