Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,215,63,149,42,2,10
4,244,56,161,42,0,15
5,245,60,144,55,6,5
6,231,74,138,48,5,25
7,226,77,143,58,4,15
8,226,88,129,55,1,25
9,254,84,143,51,3,0
10,216,96,140,46,4,15
11,281,84,130,47,4,20
12,259,92,155,44,7,25
13,262,109,128,51,6,20
14,229,106,165,43,6,25
15,255,116,155,51,3,45
16,269,97,144,40,1,25
17,250,107,143,45,6,15
18,264,124,138,43,7,15
19,260,127,175,42,4,15
20,267,126,151,46,8,20
21,244,129,158,52,3,40
22,252,133,159,46,2,30
23,265,143,176,50,9,15
24,236,142,164,53,11,30
25,230,158,163,45,9,35
26,265,132,142,45,10,65
27,252,143,163,38,10,40
