Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,222,66,147,46,2,20
4,211,65,136,43,2,5
5,227,81,142,38,2,10
6,205,79,130,42,1,5
7,237,85,147,44,3,10
8,220,72,151,44,2,10
9,238,98,119,34,3,15
10,240,78,141,46,3,10
11,246,95,154,52,4,10
12,226,95,146,38,3,15
13,226,100,137,42,1,25
14,203,98,142,36,3,5
15,238,123,154,48,5,10
16,232,90,147,53,6,25
17,220,104,155,51,5,20
18,210,110,142,39,1,30
19,240,115,142,35,4,35
20,262,116,132,53,3,10
21,246,134,155,46,10,10
22,231,133,174,46,11,30
23,252,141,162,53,7,45
24,239,145,155,44,6,55
25,220,136,130,46,7,45
26,245,142,146,50,8,25
27,214,132,127,45,7,35
