Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,240,65,132,39,1,25
4,198,77,132,39,3,15
5,220,62,136,38,1,25
6,236,61,129,27,5,0
7,216,57,147,37,1,30
8,222,88,143,40,4,5
9,209,90,153,42,3,5
10,237,76,143,48,0,20
11,206,91,138,50,4,15
12,226,93,128,35,1,0
13,228,98,136,52,2,25
14,225,96,144,44,4,0
15,221,84,152,29,5,15
16,241,104,142,38,1,35
17,230,102,143,40,5,10
18,239,97,137,52,6,5
19,244,125,170,45,5,30
20,221,121,162,53,5,25
21,238,124,151,53,10,30
22,242,133,140,45,6,20
23,224,122,147,37,14,45
24,230,121,161,46,5,60
25,221,131,161,55,9,25
26,253,127,172,43,9,45
27,250,120,157,35,8,60
