Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,52,117,36,3,10
4,239,72,150,41,4,20
5,206,84,134,37,1,10
6,222,80,160,36,0,20
7,221,80,132,39,5,0
8,239,93,145,45,4,10
9,247,79,117,56,3,15
10,254,77,134,46,1,25
11,246,89,144,48,1,5
12,284,86,143,38,2,0
13,275,91,152,49,5,10
14,294,111,140,37,5,35
15,261,110,157,45,2,20
16,280,105,173,31,12,10
17,281,88,156,54,1,40
18,247,115,150,50,4,25
19,279,146,144,44,6,15
20,270,123,157,39,12,25
21,289,119,164,42,8,30
22,237,140,172,58,4,40
23,291,142,149,55,14,15
24,256,130,161,51,6,70
25,230,143,176,56,11,40
26,294,130,172,55,19,30
27,266,144,202,42,15,65
