Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,210,67,120,36,2,15
4,214,69,133,40,3,5
5,223,65,145,39,2,10
6,243,67,143,48,2,20
7,239,70,144,49,4,20
8,228,77,169,41,3,0
9,248,89,142,55,1,30
10,247,103,124,35,3,10
11,232,90,164,41,2,10
12,247,87,158,46,6,5
13,254,112,134,42,2,35
14,233,117,155,45,5,15
15,265,110,132,47,7,10
16,223,100,153,59,8,35
17,249,98,144,39,4,30
18,237,109,162,38,10,20
19,257,121,146,59,5,50
20,282,126,136,50,5,30
21,260,134,191,48,12,20
22,261,141,148,46,4,35
23,257,92,161,47,16,25
24,245,113,136,48,10,55
25,240,153,170,48,15,60
26,248,128,170,54,16,70
27,267,151,182,54,12,70
