Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,214,66,144,43,1,15
4,225,58,140,31,3,5
5,208,55,142,31,2,5
6,231,77,131,33,2,5
7,235,73,148,58,4,10
8,232,65,150,30,0,15
9,238,66,123,40,4,10
10,238,72,138,49,5,25
11,232,93,148,38,2,20
12,237,87,136,55,3,10
13,262,82,144,51,5,10
14,252,98,161,46,6,25
15,254,100,156,35,2,25
16,263,99,142,48,3,25
17,258,112,165,38,4,25
18,231,101,147,40,5,20
19,281,136,159,50,8,15
20,268,107,140,44,6,35
21,248,127,151,41,12,30
22,270,127,145,48,9,40
23,267,131,166,28,9,50
24,237,144,160,47,8,25
25,237,142,175,43,13,30
26,248,146,158,54,10,65
27,277,138,153,39,9,70
