Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,206,67,144,47,1,25
4,206,60,161,39,1,20
5,214,76,129,33,2,5
6,258,82,144,29,2,10
7,236,66,129,39,0,0
8,242,77,145,39,2,15
9,253,75,151,66,4,5
10,251,83,160,37,4,10
11,255,83,127,62,5,10
12,267,91,145,55,6,15
13,240,98,161,49,9,30
14,256,87,153,42,3,40
15,275,81,139,43,12,25
16,255,117,156,40,6,55
17,271,108,176,56,13,30
18,266,112,147,55,6,40
19,265,127,170,54,8,40
20,260,115,187,51,9,45
21,253,133,169,66,6,40
22,285,126,169,41,12,25
23,250,110,163,50,10,50
24,266,140,170,50,10,50
25,259,128,176,54,14,60
26,239,174,184,45,13,75
27,303,152,178,58,14,60
