Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,59,153,38,2,5
4,217,58,130,50,3,10
5,217,78,135,47,2,25
6,213,74,143,49,3,15
7,210,71,131,37,1,10
8,252,84,116,41,5,5
9,235,86,135,58,4,15
10,236,97,139,43,4,10
11,229,80,132,42,3,15
12,245,77,148,47,5,10
13,248,108,118,43,9,15
14,237,109,141,48,7,30
15,239,91,167,39,4,40
16,261,92,151,57,8,30
17,226,112,147,35,7,20
18,256,90,161,42,7,45
19,256,101,133,51,9,30
20,260,111,146,37,11,35
21,233,133,174,46,5,65
22,254,119,146,43,11,50
23,280,120,171,39,10,50
24,266,111,151,44,9,25
25,277,138,155,41,9,45
26,259,127,163,58,4,50
27,251,140,165,37,7,30
