Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,211,76,115,38,2,15
4,170,69,150,29,5,5
5,198,61,134,33,2,30
6,198,71,125,37,2,15
7,236,82,149,42,5,15
8,231,70,133,42,1,20
9,203,82,119,39,2,0
10,235,83,145,35,4,15
11,226,87,150,45,4,15
12,245,93,148,52,2,25
13,238,82,128,41,3,15
14,220,97,144,35,1,15
15,265,88,142,48,5,5
16,256,101,140,39,2,10
17,243,98,152,48,4,25
18,232,106,157,47,7,5
19,238,108,147,55,6,35
20,239,116,160,53,5,30
21,233,114,143,42,4,30
22,220,131,154,42,8,35
23,278,134,158,41,10,15
24,252,133,147,49,10,50
25,244,146,171,42,10,40
26,230,128,154,33,9,40
27,261,133,143,52,7,40
