Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,197,77,124,41,3,10
4,231,73,133,49,1,15
5,228,52,151,34,2,35
6,243,66,140,45,4,5
7,240,73,144,39,2,5
8,243,76,143,35,1,5
9,236,79,152,42,4,30
10,246,94,148,44,6,20
11,256,94,143,39,8,20
12,227,96,139,44,5,30
13,260,115,129,47,5,30
14,288,97,175,48,5,10
15,228,92,152,25,3,20
16,276,99,141,44,9,25
17,249,120,134,49,6,40
18,259,115,134,39,6,35
19,231,128,163,38,9,30
20,270,116,165,38,7,30
21,294,130,149,47,7,60
22,247,119,143,62,5,45
23,273,132,160,64,6,20
24,255,130,159,50,11,25
25,279,140,159,47,10,40
26,274,128,175,45,14,50
27,254,166,174,46,14,70
