Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,220,57,130,32,1,15
4,237,75,142,36,5,5
5,232,72,181,48,0,15
6,245,75,116,53,4,15
7,249,90,131,39,2,20
8,251,82,146,54,3,20
9,257,77,147,43,6,5
10,242,74,154,35,2,30
11,251,95,132,39,3,10
12,286,90,139,58,2,15
13,255,98,156,52,10,5
14,277,71,178,45,6,30
15,265,90,150,52,6,30
16,252,107,140,46,3,50
17,245,112,144,48,7,20
18,282,122,152,49,12,15
19,263,110,148,49,7,40
20,275,121,153,35,8,55
21,266,108,167,47,14,45
22,234,125,169,42,6,45
23,249,151,172,40,14,50
24,280,169,159,42,12,60
25,260,149,185,48,8,45
26,260,147,185,58,6,40
27,247,141,136,42,4,30
