Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,229,64,115,35,2,20
4,225,84,122,51,2,10
5,223,70,116,35,2,10
6,205,72,134,43,2,15
7,213,80,113,42,6,5
8,229,74,147,40,4,25
9,225,83,119,41,2,15
10,240,89,112,49,4,20
11,228,74,127,47,1,20
12,235,88,114,34,4,15
13,233,91,117,43,4,25
14,258,102,112,55,3,20
15,217,81,116,29,6,15
16,222,102,126,38,7,10
17,249,98,100,41,2,50
18,248,103,126,39,4,25
19,230,115,111,36,6,20
20,257,113,126,35,3,20
21,220,120,136,44,4,10
22,233,124,111,42,2,25
23,244,116,134,37,2,25
24,244,123,147,40,11,10
25,233,138,140,36,8,35
26,231,142,126,52,4,45
27,235,126,120,47,12,25
