Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,59,164,35,3,15
4,217,63,120,40,1,20
5,225,65,132,43,2,0
6,209,66,135,43,2,10
7,240,84,137,46,4,20
8,264,65,153,44,2,15
9,236,76,159,45,1,10
10,252,93,160,33,0,15
11,267,98,154,37,5,5
12,253,83,149,44,5,10
13,245,86,149,39,3,20
14,266,97,141,44,3,10
15,273,91,154,40,4,30
16,255,121,126,46,7,20
17,248,112,151,45,8,40
18,260,125,181,45,6,15
19,248,110,170,47,5,35
20,281,147,161,52,8,30
21,268,116,162,44,6,35
22,250,117,162,43,10,25
23,266,138,163,50,10,30
24,257,127,169,62,11,55
25,279,154,153,49,11,50
26,245,148,164,52,3,45
27,266,138,165,54,9,30
