Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,223,62,136,38,2,5
4,215,80,128,39,1,25
5,224,77,130,46,0,10
6,238,69,127,52,2,10
7,210,66,133,40,1,20
8,226,71,149,39,2,5
9,217,80,120,50,5,5
10,244,88,122,48,3,25
11,221,85,153,53,1,15
12,236,97,138,39,4,15
13,222,88,147,44,2,20
14,230,118,146,53,5,15
15,204,101,170,32,2,20
16,225,96,140,53,4,5
17,262,108,155,50,7,35
18,220,118,159,40,4,10
19,230,119,153,38,5,15
20,236,117,118,36,8,25
21,250,137,145,50,8,30
22,253,118,155,43,6,45
23,257,128,168,39,4,40
24,228,118,141,52,2,25
25,236,124,186,48,7,20
26,235,158,151,37,9,5
27,229,128,137,49,10,50
