Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,222,64,137,38,1,20
4,228,67,144,26,1,15
5,232,74,128,47,1,15
6,225,67,130,43,3,5
7,211,83,133,51,1,5
8,226,85,140,43,2,10
9,243,81,148,34,2,5
10,215,97,132,54,2,0
11,247,79,125,32,4,25
12,261,90,146,39,3,15
13,243,115,133,44,4,10
14,239,82,128,39,3,15
15,209,104,128,53,4,5
16,216,99,146,38,5,15
17,219,114,136,40,1,20
18,220,110,144,40,5,20
19,216,97,171,39,10,25
20,233,119,127,50,8,50
21,230,116,173,48,10,40
22,265,111,153,46,6,35
23,217,115,153,47,4,10
24,272,120,159,49,7,35
25,259,143,159,57,8,40
26,253,141,167,48,2,30
27,245,129,138,45,5,25
