Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,203,67,116,42,1,20
4,183,92,140,48,0,5
5,256,64,157,52,1,15
6,229,67,131,46,1,5
7,212,71,148,40,4,5
8,240,75,126,41,3,5
9,245,99,142,46,5,10
10,234,78,148,42,7,30
11,240,77,165,57,3,30
12,242,94,144,50,2,30
13,277,93,156,44,4,15
14,258,100,135,42,2,20
15,279,91,154,52,8,10
16,276,109,160,42,7,15
17,258,106,155,45,4,25
18,271,118,159,45,9,40
19,270,129,160,46,4,25
20,254,112,150,48,9,30
21,267,108,140,46,10,30
22,268,124,174,39,11,35
23,294,136,165,40,9,90
24,258,130,158,45,5,50
25,294,140,186,44,6,30
26,289,145,193,51,9,15
27,246,155,154,53,9,55
