Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,217,77,146,32,1,30
4,206,53,135,45,1,15
5,213,70,143,31,3,10
6,219,82,156,37,0,5
7,211,82,127,56,1,20
8,231,83,119,45,1,0
9,226,86,133,40,4,5
10,242,72,141,39,2,10
11,227,73,147,46,3,0
12,227,89,135,45,2,20
13,251,101,151,47,3,20
14,218,83,160,48,1,15
15,230,101,125,41,6,10
16,235,122,166,53,4,20
17,238,121,146,45,4,20
18,230,104,158,41,8,25
19,221,102,140,43,5,35
20,227,122,169,38,5,25
21,238,115,140,41,8,20
22,243,133,163,43,4,45
23,257,113,143,40,6,20
24,244,122,150,42,9,30
25,259,156,154,49,6,40
26,260,116,161,52,5,25
27,237,143,185,49,6,35
