Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,201,74,141,34,2,5
4,209,64,127,30,3,0
5,238,68,137,44,3,30
6,223,64,123,26,1,15
7,231,73,119,48,3,10
8,245,97,134,32,4,10
9,225,88,141,39,1,20
10,254,84,168,47,3,5
11,244,93,160,45,5,15
12,279,87,136,43,5,15
13,243,73,147,43,6,25
14,258,111,176,40,3,15
15,269,118,135,53,4,35
16,266,111,178,58,4,30
17,241,137,158,50,10,20
18,250,125,160,47,5,35
19,261,114,160,41,5,35
20,268,133,188,53,8,15
21,265,123,166,50,8,45
22,272,130,181,51,7,45
23,261,129,176,52,6,25
24,247,136,167,70,4,40
25,279,136,173,62,10,15
26,255,146,204,60,9,30
27,251,158,152,68,15,45
