Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,210,85,130,32,4,15
4,212,54,151,42,2,10
5,202,80,130,47,1,20
6,207,68,131,35,5,5
7,240,81,124,40,5,30
8,226,66,150,40,4,10
9,224,94,146,43,1,5
10,207,81,130,45,2,15
11,224,75,139,39,2,10
12,228,102,125,50,7,20
13,246,96,136,49,6,25
14,223,89,147,45,6,35
15,244,87,146,45,4,35
16,232,102,167,40,3,25
17,237,101,127,56,3,15
18,255,107,136,47,2,5
19,234,98,144,32,8,15
20,254,108,138,38,2,35
21,219,126,136,42,5,25
22,227,110,154,47,6,20
23,236,122,148,52,10,15
24,239,122,165,47,8,30
25,252,125,161,57,4,40
26,233,146,165,47,4,25
27,235,148,154,49,9,20
