Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,210,64,133,38,3,15
4,207,68,127,46,1,20
5,211,79,150,36,0,0
6,243,47,126,39,2,0
7,245,54,139,37,2,15
8,254,70,135,45,1,5
9,232,72,148,45,1,5
10,236,91,144,45,5,10
11,226,85,143,41,4,20
12,226,81,144,37,5,10
13,219,98,143,39,8,30
14,241,82,145,39,10,20
15,260,104,138,44,5,55
16,226,92,122,37,3,25
17,215,95,138,38,5,25
18,246,104,134,52,5,5
19,255,105,162,37,5,15
20,265,145,185,53,5,50
21,239,107,146,58,10,20
22,251,132,155,49,7,40
23,262,120,157,48,11,35
24,237,123,158,46,6,50
25,260,147,158,49,7,35
26,261,150,185,56,8,15
27,232,147,131,41,12,25
