Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,198,80,144,30,1,15
4,196,62,149,44,1,5
5,226,85,130,43,6,10
6,232,75,153,56,1,20
7,215,87,139,44,3,10
8,236,81,130,62,2,10
9,252,80,133,38,1,5
10,228,78,120,33,1,20
11,233,88,133,54,2,10
12,207,102,137,42,5,0
13,244,103,140,36,7,15
14,226,84,138,49,8,35
15,209,108,156,43,6,50
16,267,93,146,47,3,20
17,253,107,149,51,2,0
18,234,107,150,39,2,25
19,231,121,157,49,5,15
20,237,124,152,47,6,20
21,248,146,140,37,5,30
22,231,111,149,51,7,25
23,250,131,142,42,7,25
24,229,116,149,36,5,20
25,232,132,141,51,6,35
26,245,124,177,44,9,10
27,199,123,160,50,6,45
