Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,205,63,155,44,2,25
4,242,61,127,43,1,20
5,214,69,145,43,2,0
6,237,64,134,41,3,15
7,238,66,129,42,3,10
8,250,73,123,55,1,15
9,240,80,131,50,1,0
10,258,85,138,40,5,5
11,233,77,163,34,4,5
12,260,80,148,39,6,35
13,239,89,157,40,1,20
14,264,88,166,42,6,15
15,284,120,157,44,4,20
16,257,93,162,43,7,30
17,247,113,163,34,7,30
18,266,111,159,34,0,30
19,291,115,168,53,6,20
20,255,123,156,56,11,20
21,277,113,157,43,8,35
22,278,140,171,59,8,25
23,288,132,179,43,5,40
24,269,145,143,48,7,35
25,262,139,171,48,13,50
26,244,136,172,43,14,35
27,298,158,157,43,6,60
