Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,72,115,31,0,10
4,191,69,131,38,3,10
5,224,76,144,41,1,5
6,203,74,137,44,2,15
7,217,65,145,42,1,10
8,214,79,142,32,4,10
9,244,84,134,33,2,25
10,240,78,149,53,3,0
11,255,76,130,43,4,20
12,248,97,144,53,0,15
13,276,78,155,48,4,10
14,253,94,159,35,6,20
15,245,121,142,45,4,30
16,244,96,159,41,5,15
17,263,119,171,40,7,40
18,261,110,124,47,5,15
19,254,121,172,55,7,25
20,245,139,169,40,8,35
21,265,102,135,53,8,45
22,258,142,181,47,10,35
23,257,133,154,48,13,65
24,282,128,142,48,6,40
25,255,142,147,42,9,25
26,258,142,164,47,7,55
27,265,147,170,51,5,50
