Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,199,51,139,31,3,0
4,202,66,153,34,3,15
5,228,46,158,48,2,10
6,215,60,149,38,2,5
7,221,78,159,35,3,25
8,219,67,141,44,6,10
9,243,85,132,41,3,10
10,233,96,127,39,8,25
11,258,90,136,52,4,25
12,245,80,137,48,3,40
13,230,108,111,37,5,0
14,233,90,128,48,2,25
15,232,106,128,43,6,25
16,246,106,147,50,8,15
17,244,81,158,37,3,40
18,250,107,163,46,6,20
19,221,112,174,46,5,25
20,253,106,134,41,5,45
21,227,116,154,38,3,10
22,269,137,149,47,6,15
23,256,129,165,48,1,20
24,252,127,156,44,7,15
25,234,145,162,45,8,45
26,260,141,151,43,11,20
27,229,128,155,40,8,35
