Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,201,65,146,43,4,0
4,222,68,140,48,5,20
5,228,82,143,37,2,20
6,223,73,162,50,3,20
7,207,73,112,45,3,20
8,238,82,128,45,0,10
9,256,93,178,53,5,10
10,260,88,141,48,5,0
11,238,89,143,47,2,25
12,258,74,151,41,2,25
13,269,111,170,45,7,15
14,235,105,166,38,3,20
15,269,115,158,39,4,25
16,246,105,169,53,7,20
17,270,121,163,51,3,30
18,253,115,153,40,7,30
19,268,128,162,38,10,30
20,251,130,168,57,5,45
21,265,137,154,37,10,15
22,273,124,159,51,3,30
23,254,140,155,48,10,40
24,277,124,170,45,9,35
25,290,143,152,58,12,30
26,264,148,175,57,8,60
27,264,144,182,43,4,45
