Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,207,78,138,40,1,10
4,215,60,134,30,1,10
5,217,72,145,47,2,5
6,223,67,128,45,0,10
7,235,76,131,46,0,0
8,248,99,135,45,2,10
9,210,95,139,50,2,0
10,237,83,169,42,3,15
11,236,85,124,40,3,5
12,242,78,156,32,2,15
13,253,85,140,39,7,5
14,237,96,160,51,10,45
15,229,114,140,44,5,45
16,219,99,137,40,1,20
17,254,96,144,51,10,25
18,221,103,161,51,9,25
19,221,83,146,49,6,35
20,226,116,159,60,8,30
21,232,107,139,46,3,35
22,244,138,152,52,7,35
23,251,134,177,49,12,25
24,241,121,167,48,5,40
25,235,135,173,44,5,45
26,257,126,165,48,9,30
27,254,120,171,55,12,40
