Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,195,68,153,33,3,0
4,205,65,133,32,1,20
5,237,63,157,27,0,5
6,219,71,142,32,1,10
7,221,67,139,34,3,0
8,228,76,135,36,3,15
9,269,89,157,30,3,10
10,250,88,158,36,3,10
11,255,103,164,40,5,25
12,248,75,157,35,4,10
13,236,97,123,36,3,25
14,257,87,140,35,6,20
15,276,105,138,48,8,25
16,242,108,166,43,8,25
17,232,129,116,40,6,45
18,283,120,165,48,6,30
19,264,123,149,39,8,40
20,280,107,180,33,11,35
21,255,131,182,35,13,35
22,256,123,160,31,11,60
23,278,133,180,54,12,65
24,239,115,163,42,8,55
25,258,140,151,56,12,40
26,245,148,138,33,14,75
27,260,163,174,48,12,45
