Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,208,69,149,41,3,20
4,230,70,141,43,0,20
5,241,75,143,52,0,5
6,240,78,134,32,1,5
7,246,75,133,47,1,10
8,219,87,163,38,2,5
9,245,93,132,48,3,10
10,233,84,150,48,3,15
11,226,102,155,43,2,10
12,234,95,147,40,3,10
13,255,85,168,37,3,15
14,245,108,136,46,6,15
15,232,105,150,41,4,30
16,231,101,153,40,3,25
17,224,108,154,41,3,5
18,231,108,162,49,5,20
19,279,106,150,55,2,10
20,243,99,144,39,5,20
21,264,124,161,47,7,20
22,259,128,154,52,10,30
23,219,113,152,54,12,45
24,274,113,156,46,5,55
25,270,132,153,57,8,20
26,250,121,171,44,9,55
27,238,149,181,40,6,40
