Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,213,64,128,47,1,30
4,218,61,137,31,0,10
5,214,82,139,44,4,5
6,227,64,124,54,1,0
7,211,89,142,44,2,20
8,241,67,129,44,3,20
9,215,69,132,33,5,10
10,243,99,152,35,3,10
11,211,70,139,41,2,30
12,207,106,137,38,4,15
13,231,102,147,44,2,10
14,241,79,128,47,3,5
15,215,87,143,46,8,0
16,221,99,140,47,7,35
17,248,92,174,49,3,35
18,219,105,140,28,2,30
19,229,105,147,50,5,20
20,254,117,177,38,3,20
21,250,127,145,44,10,20
22,251,103,139,50,7,35
23,239,120,162,50,4,30
24,268,147,153,46,7,20
25,260,121,144,46,5,40
26,262,157,162,47,3,15
27,252,141,155,55,5,30
