Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,186,61,117,38,1,15
4,203,59,122,46,2,5
5,213,78,129,43,3,10
6,211,78,142,35,3,5
7,263,80,139,31,4,15
8,241,86,129,50,0,15
9,222,83,141,37,4,20
10,256,93,122,45,3,20
11,285,97,137,54,1,5
12,266,80,155,51,6,20
13,236,94,157,46,7,5
14,263,95,139,55,4,25
15,235,99,139,43,5,15
16,259,111,128,42,5,25
17,262,101,154,47,8,25
18,239,113,160,50,4,45
19,238,109,164,50,8,20
20,251,133,155,61,12,40
21,272,125,196,40,11,45
22,275,130,141,54,11,75
23,241,129,158,64,14,40
24,255,118,153,61,12,65
25,228,141,143,54,16,60
26,227,132,160,41,13,80
27,286,131,171,37,10,45
