Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,80,116,44,2,0
4,185,52,127,40,2,20
5,216,60,139,30,2,5
6,235,70,124,41,2,0
7,211,68,132,40,2,15
8,222,80,123,42,2,15
9,249,78,145,41,5,5
10,253,73,140,48,2,30
11,235,91,145,39,3,5
12,240,97,148,48,6,15
13,242,97,120,33,3,30
14,234,91,154,33,4,25
15,224,103,167,31,3,15
16,245,98,155,34,5,15
17,253,114,150,51,6,10
18,241,117,134,34,5,20
19,199,112,155,36,5,30
20,242,112,149,45,11,15
21,248,117,150,42,7,55
22,218,123,152,38,6,40
23,251,134,159,42,8,20
24,226,139,160,40,2,50
25,230,140,147,49,6,25
26,246,133,162,56,9,25
27,233,135,142,41,6,15
