Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,215,58,104,25,1,10
4,231,68,123,37,4,0
5,239,60,133,39,0,15
6,233,88,125,44,4,5
7,234,77,169,33,2,15
8,207,82,144,36,3,20
9,235,83,158,38,2,10
10,230,100,162,43,5,15
11,228,83,139,47,5,15
12,247,81,126,49,6,20
13,256,89,145,54,5,25
14,273,97,171,48,4,30
15,250,113,140,40,9,10
16,275,89,160,49,5,50
17,242,104,157,44,6,30
18,248,93,170,45,6,30
19,251,97,135,37,10,40
20,292,122,166,47,10,40
21,273,132,156,31,8,45
22,234,114,169,52,12,45
23,284,136,156,44,8,50
24,275,115,169,46,13,45
25,287,138,174,42,13,45
26,243,140,143,48,7,60
27,226,119,148,58,13,50
