Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,243,65,151,44,1,25
4,240,50,162,42,0,10
5,253,67,135,45,3,0
6,222,65,128,67,0,10
7,236,78,124,39,1,5
8,247,87,152,44,2,5
9,205,102,139,37,1,5
10,244,80,144,39,2,0
11,253,83,132,52,2,5
12,251,89,145,41,9,10
13,250,84,144,40,6,40
14,241,96,138,53,1,25
15,228,97,140,48,6,25
16,274,113,132,40,7,15
17,249,93,143,51,3,35
18,251,118,164,38,8,20
19,270,142,137,34,3,20
20,244,117,139,42,2,40
21,260,122,146,56,5,10
22,231,120,126,32,9,20
23,223,111,162,46,6,25
24,240,121,150,42,5,45
25,249,147,155,55,10,25
26,229,140,152,37,3,20
27,269,132,161,51,5,35
