Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,221,80,142,38,0,0
4,236,54,135,44,5,5
5,206,83,122,35,2,5
6,219,66,136,50,1,0
7,230,84,138,53,2,15
8,222,83,134,39,2,15
9,238,88,150,59,1,5
10,273,75,121,39,5,20
11,220,89,140,43,4,25
12,216,98,138,44,8,10
13,225,92,129,47,3,20
14,239,91,149,45,3,15
15,215,92,148,33,2,30
16,242,97,122,40,2,15
17,265,111,154,44,3,15
18,214,106,155,51,4,20
19,232,109,119,43,4,5
20,246,98,151,41,11,25
21,253,139,145,36,4,35
22,246,138,138,48,5,15
23,222,148,171,42,6,35
24,220,140,164,53,11,45
25,261,107,151,52,6,45
26,263,137,148,44,7,35
27,236,134,155,44,3,25
