Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,230,64,127,30,2,10
4,207,58,143,43,0,15
5,238,74,129,35,2,5
6,221,68,171,37,2,5
7,222,92,142,51,2,10
8,231,81,147,51,3,5
9,223,87,158,39,3,10
10,231,75,123,43,3,15
11,237,81,150,46,3,10
12,276,90,128,37,4,10
13,256,98,165,42,5,20
14,253,107,141,36,4,15
15,248,81,143,39,6,30
16,253,116,166,42,7,45
17,255,115,124,43,12,15
18,289,110,146,47,2,65
19,277,120,153,43,6,15
20,260,119,159,54,7,25
21,287,142,156,47,7,30
22,255,125,168,39,9,50
23,233,129,168,43,9,25
24,229,157,146,44,7,40
25,257,126,163,38,10,35
26,238,134,152,43,8,50
27,262,140,168,60,9,25
