Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,178,74,126,33,3,15
4,223,80,144,41,1,15
5,243,71,142,40,0,5
6,208,69,125,49,2,10
7,238,75,127,45,6,0
8,236,76,154,53,3,20
9,259,75,144,50,0,20
10,293,82,135,60,2,15
11,247,82,151,48,4,0
12,273,114,159,71,5,30
13,239,115,153,58,4,25
14,233,105,158,56,2,15
15,252,92,178,62,4,5
16,262,116,151,57,5,25
17,266,110,141,55,4,15
18,266,101,146,59,7,20
19,276,92,149,55,6,20
20,290,127,160,74,9,30
21,247,132,144,58,5,40
22,250,139,191,75,10,30
23,281,125,183,60,5,35
24,227,125,165,77,10,40
25,264,123,173,76,6,25
26,245,139,157,67,7,30
27,265,135,169,62,9,40
