Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,229,78,142,44,0,10
4,212,64,115,44,2,15
5,236,65,146,45,0,10
6,234,63,135,36,0,5
7,262,79,142,48,4,0
8,216,78,149,39,4,5
9,249,87,147,54,4,15
10,238,99,148,45,3,30
11,217,84,141,36,5,30
12,254,81,143,33,5,20
13,251,79,154,40,2,15
14,248,86,136,52,8,15
15,256,103,154,48,5,15
16,277,95,158,52,3,40
17,241,95,166,60,2,0
18,250,106,140,49,5,25
19,286,103,162,55,6,15
20,274,123,163,52,1,20
21,257,139,160,52,14,10
22,273,122,165,49,7,60
23,279,117,172,59,10,45
24,254,141,167,46,11,30
25,299,120,183,51,14,50
26,245,152,157,39,9,45
27,258,144,172,57,4,75
