Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,230,86,130,22,0,30
4,213,75,145,38,4,0
5,219,73,137,35,0,15
6,241,66,140,39,2,0
7,240,78,137,48,3,5
8,270,79,139,43,4,15
9,240,88,117,43,3,5
10,275,91,139,44,7,15
11,246,92,170,44,3,20
12,243,86,144,46,3,25
13,256,98,152,42,2,35
14,253,92,141,49,5,15
15,274,101,159,47,4,15
16,246,109,167,26,5,20
17,258,149,171,43,4,25
18,272,116,155,55,5,25
19,268,116,149,52,6,20
20,256,108,160,48,5,25
21,245,131,170,37,6,30
22,244,126,159,43,7,20
23,242,134,142,44,9,35
24,270,138,193,56,4,35
25,211,114,178,54,12,30
26,265,145,171,45,10,40
27,283,124,175,37,9,65
