Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,218,70,129,30,0,20
4,186,65,125,35,1,10
5,237,81,117,42,1,5
6,206,63,137,47,3,5
7,228,72,147,28,0,5
8,234,75,125,42,3,5
9,230,75,139,28,2,15
10,246,73,126,34,3,5
11,229,102,124,35,5,15
12,243,98,134,33,5,10
13,231,94,147,39,2,30
14,231,91,141,29,7,10
15,217,111,119,35,3,10
16,244,100,134,33,6,25
17,243,96,154,34,6,40
18,213,112,153,30,3,25
19,212,117,176,40,4,20
20,222,112,162,36,4,20
21,256,115,139,30,3,30
22,235,125,178,25,5,25
23,227,108,163,28,8,15
24,235,117,136,28,9,30
25,238,136,152,39,7,35
26,246,145,160,42,6,25
27,235,146,166,28,4,40
