Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,68,106,42,0,25
4,260,67,142,44,2,5
5,266,76,115,44,1,15
6,231,62,138,40,2,5
7,219,67,131,48,1,5
8,230,68,133,48,2,0
9,255,72,142,50,2,10
10,262,90,137,42,2,10
11,246,82,129,40,1,15
12,246,77,140,44,7,10
13,253,94,140,48,8,15
14,243,107,140,45,6,40
15,241,103,129,42,5,40
16,252,105,135,40,9,10
17,264,121,141,42,9,45
18,225,99,154,40,7,45
19,243,128,143,45,7,20
20,264,112,147,46,10,35
21,259,109,163,42,9,45
22,234,126,149,49,7,35
23,304,136,149,38,8,55
24,265,132,135,52,4,25
25,237,160,144,51,13,35
26,252,147,192,46,14,70
27,302,133,150,39,10,50
