Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,217,55,142,41,1,10
4,209,65,150,45,1,5
5,208,80,143,29,3,10
6,256,71,163,48,2,20
7,236,66,151,43,2,5
8,233,69,144,38,0,15
9,249,78,143,38,1,0
10,264,79,141,46,4,5
11,265,88,111,52,7,15
12,253,95,149,37,3,25
13,264,94,138,41,5,25
14,277,102,149,30,3,25
15,244,120,148,36,9,20
16,263,99,159,46,7,40
17,234,128,186,42,5,45
18,260,116,141,44,11,15
19,261,112,163,55,7,30
20,274,117,153,51,13,40
21,236,141,151,48,5,55
22,257,134,140,46,9,35
23,262,122,156,34,12,50
24,277,130,156,48,8,45
25,263,140,187,43,11,30
26,246,144,174,42,13,55
27,236,142,178,35,6,55
