Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,167,54,146,35,3,0
4,171,61,131,39,3,25
5,184,64,135,43,1,0
6,169,72,120,38,3,10
7,179,71,155,47,4,15
8,230,57,153,45,3,15
9,211,85,143,39,2,10
10,201,68,133,47,6,20
11,195,75,125,38,2,25
12,201,85,151,40,1,10
13,216,76,144,47,2,15
14,226,71,150,46,6,10
15,218,78,146,43,3,15
16,194,96,164,38,6,10
17,211,101,160,32,6,20
18,224,115,139,46,2,15
19,201,107,159,38,7,20
20,221,105,164,48,4,45
21,230,99,169,53,8,30
22,225,124,147,58,6,30
23,222,98,200,39,9,25
24,207,131,158,44,13,50
25,228,121,164,42,9,45
26,211,127,156,58,3,40
27,211,102,183,57,10,35
