Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,202,67,121,40,1,10
4,227,78,135,38,2,10
5,237,74,116,32,0,15
6,207,77,140,32,4,5
7,229,81,141,40,2,15
8,236,66,129,52,4,15
9,238,88,143,39,3,15
10,246,94,148,52,4,15
11,216,105,138,45,3,10
12,256,104,141,38,4,25
13,257,93,151,42,3,25
14,250,95,154,46,6,5
15,254,91,157,50,7,20
16,249,119,168,40,6,25
17,270,111,170,47,6,45
18,273,111,171,36,6,20
19,258,108,159,38,11,20
20,210,122,135,47,7,55
21,283,108,137,42,10,35
22,250,135,177,56,12,50
23,248,147,159,42,8,65
24,263,134,172,47,9,35
25,294,133,168,53,13,40
26,278,154,181,67,16,25
27,253,155,146,55,8,60
