Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,208,74,135,40,2,0
4,223,81,131,28,1,30
5,218,77,139,44,1,0
6,238,77,152,47,2,20
7,264,67,118,49,0,0
8,229,85,175,47,4,0
9,253,95,135,49,3,20
10,247,85,140,38,3,20
11,257,94,144,38,8,20
12,252,88,142,40,6,30
13,254,89,152,40,10,35
14,265,91,137,45,4,45
15,271,111,146,47,7,25
16,283,115,139,43,6,25
17,269,125,140,50,5,30
18,278,107,146,45,5,30
19,280,106,160,54,11,40
20,264,123,163,66,12,30
21,229,121,163,56,4,60
22,271,118,180,39,7,30
23,260,150,171,43,11,25
24,276,118,159,50,9,55
25,261,144,162,50,6,50
26,240,157,158,48,7,35
27,256,146,147,53,11,45
