Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,220,57,142,44,1,25
4,237,64,140,36,1,5
5,206,80,127,44,1,5
6,249,68,152,46,1,15
7,219,74,129,51,4,5
8,265,71,148,38,5,0
9,234,56,143,43,3,30
10,229,84,142,35,4,25
11,245,102,136,54,8,15
12,252,64,137,39,2,35
13,246,98,149,45,5,10
14,261,119,172,52,8,15
15,269,103,165,36,5,35
16,258,109,140,53,5,30
17,254,102,147,56,6,35
18,265,112,146,38,6,10
19,268,120,168,36,6,25
20,240,112,153,45,7,45
21,260,112,178,49,13,40
22,286,131,159,52,9,55
23,269,148,158,45,8,35
24,270,128,162,44,8,35
25,272,134,161,47,8,25
26,249,148,182,45,18,40
27,251,122,181,55,9,65
