Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,211,89,134,34,0,10
4,231,46,140,36,3,10
5,211,67,139,45,0,10
6,242,78,144,44,1,20
7,248,89,134,35,3,5
8,242,76,149,49,4,5
9,264,75,135,39,3,15
10,255,93,149,46,3,20
11,223,106,153,42,4,20
12,243,93,128,64,6,5
13,238,106,138,33,6,20
14,250,102,141,41,4,10
15,244,88,139,43,7,40
16,259,110,144,37,4,40
17,248,114,137,49,5,10
18,283,116,157,47,5,25
19,238,111,163,56,13,40
20,251,112,141,52,11,40
21,274,129,163,40,9,35
22,286,132,158,37,13,40
23,255,123,147,50,11,70
24,256,137,167,53,11,65
25,247,146,201,45,9,45
26,240,133,167,55,10,40
27,275,151,189,42,6,70
