Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,229,52,140,39,1,20
4,234,73,124,29,2,5
5,203,79,138,46,0,20
6,229,73,153,45,4,0
7,236,68,166,40,5,10
8,244,87,143,44,0,25
9,255,81,137,48,3,5
10,244,89,165,47,5,10
11,264,78,149,53,3,15
12,255,68,131,38,8,15
13,305,98,155,52,6,25
14,269,103,154,50,9,25
15,273,95,171,31,5,65
16,276,111,177,61,5,20
17,269,105,174,64,9,35
18,269,109,160,47,14,10
19,295,111,181,52,8,50
20,272,127,159,44,10,50
21,269,110,155,52,14,45
22,263,142,166,45,4,85
23,228,120,171,53,7,35
24,268,136,145,56,15,30
25,276,122,159,42,10,50
26,262,139,156,45,8,50
27,275,155,165,52,8,65
