Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,205,61,149,40,2,15
4,246,62,132,42,1,10
5,222,66,137,40,3,15
6,230,49,134,46,3,10
7,237,62,132,26,2,15
8,230,72,144,54,1,15
9,249,73,142,37,5,10
10,232,80,147,53,3,15
11,240,71,153,41,2,15
12,234,84,146,44,4,10
13,246,94,136,51,9,10
14,250,123,142,47,2,50
15,232,100,143,44,4,10
16,237,115,177,41,11,15
17,251,115,140,38,10,40
18,259,118,147,42,6,35
19,244,116,166,58,9,30
20,232,123,150,39,11,70
21,247,126,152,51,6,35
22,241,129,173,36,12,30
23,243,134,156,53,6,45
24,265,111,169,45,8,45
25,238,142,157,54,10,60
26,271,149,169,46,9,35
27,236,141,191,39,10,30
