Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,211,53,141,32,3,0
4,212,60,157,32,2,10
5,218,74,141,33,2,10
6,213,77,152,54,3,15
7,211,70,134,55,3,20
8,242,76,157,46,2,10
9,224,107,122,49,7,0
10,269,85,135,38,5,45
11,255,90,153,35,6,25
12,243,80,140,46,0,10
13,257,90,156,36,6,15
14,275,86,142,41,3,30
15,231,94,129,34,6,10
16,259,105,150,46,4,5
17,269,118,157,42,5,35
18,238,115,140,48,6,25
19,247,120,162,58,10,20
20,272,116,150,51,7,40
21,261,128,162,35,7,55
22,268,132,178,47,7,20
23,268,133,199,43,10,35
24,249,132,156,41,11,25
25,244,148,163,55,12,50
26,249,146,166,50,8,70
27,264,138,155,35,9,50
