Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,206,73,159,37,1,5
4,249,67,136,49,1,30
5,223,67,133,29,1,5
6,212,58,150,50,4,0
7,232,80,125,37,5,15
8,218,86,132,47,4,15
9,255,79,147,39,3,20
10,232,90,134,45,3,20
11,251,91,138,46,2,20
12,242,110,150,34,4,10
13,237,94,160,43,6,15
14,263,91,157,43,5,25
15,261,114,145,40,10,10
16,269,112,149,47,9,45
17,264,105,162,50,4,40
18,260,116,135,47,11,20
19,233,135,154,47,8,40
20,254,106,155,47,8,35
21,275,120,162,45,10,40
22,302,135,170,51,6,30
23,266,120,151,44,9,40
24,289,166,163,48,8,60
25,265,127,140,52,8,30
26,274,134,158,41,14,25
27,250,151,175,50,13,40
