Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,198,64,150,46,1,20
4,204,68,157,41,3,10
5,207,70,159,42,1,15
6,255,101,130,36,3,0
7,240,71,118,44,2,20
8,232,77,140,51,3,10
9,243,68,139,42,4,20
10,256,89,138,49,6,0
11,239,95,138,49,5,20
12,262,94,136,43,3,25
13,238,93,152,44,5,15
14,228,84,148,42,3,30
15,226,90,157,41,3,15
16,248,95,167,40,4,10
17,236,96,147,43,7,20
18,254,109,178,48,4,35
19,245,128,169,49,6,30
20,256,113,144,64,5,25
21,253,114,159,55,7,10
22,225,155,186,46,5,10
23,281,118,186,46,12,35
24,268,130,169,66,7,55
25,245,140,170,58,5,30
26,263,141,189,57,8,50
27,271,136,143,46,11,30
