Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,234,46,148,41,1,15
4,237,65,164,35,1,0
5,234,68,132,39,0,15
6,233,57,142,48,4,0
7,217,83,145,48,3,5
8,271,69,147,61,2,25
9,248,81,133,42,1,5
10,250,84,161,45,0,0
11,243,84,153,33,3,5
12,251,91,139,50,2,0
13,250,105,157,52,5,10
14,254,107,119,31,6,15
15,266,105,172,56,7,35
16,281,99,140,51,2,35
17,263,122,180,44,11,15
18,267,105,164,41,8,20
19,247,104,171,55,8,45
20,246,142,164,35,6,45
21,270,123,155,53,6,40
22,262,130,175,43,9,15
23,298,132,149,60,14,45
24,233,128,152,60,12,60
25,280,130,160,45,10,55
26,234,165,166,56,4,45
27,266,160,148,39,13,15
