Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,230,65,149,39,2,10
4,250,68,135,36,0,15
5,232,60,145,36,4,0
6,224,80,125,43,1,10
7,233,89,138,35,5,10
8,230,68,141,48,2,10
9,244,69,141,48,3,20
10,222,84,152,44,3,15
11,268,96,148,46,5,20
12,207,79,140,44,4,25
13,279,92,162,38,5,5
14,253,121,168,43,2,30
15,256,97,150,49,5,20
16,285,111,156,41,8,20
17,266,104,174,44,11,20
18,253,106,147,44,10,65
19,299,131,152,45,9,50
20,257,128,153,49,10,55
21,271,128,137,35,9,45
22,287,140,158,46,9,35
23,279,128,166,45,9,45
24,275,135,142,41,8,30
25,265,141,154,47,12,80
26,258,151,175,51,9,40
27,264,142,177,44,9,45
