Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,186,69,139,29,2,25
4,217,57,121,45,0,15
5,228,72,155,31,4,15
6,227,77,138,40,0,25
7,210,74,143,42,3,5
8,218,57,144,49,3,20
9,225,81,164,54,3,5
10,230,80,150,41,4,20
11,244,103,143,50,4,10
12,258,82,146,45,3,20
13,260,86,148,48,4,15
14,249,85,132,38,5,20
15,256,89,145,43,7,45
16,257,106,153,46,3,25
17,264,112,158,44,4,25
18,259,123,153,28,4,10
19,244,108,163,40,6,30
20,271,145,160,59,9,30
21,264,145,170,49,8,20
22,246,120,152,59,7,25
23,238,105,142,52,5,50
24,254,110,183,44,9,45
25,273,139,153,54,5,45
26,231,147,172,50,9,25
27,205,131,161,34,10,35
