Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,194,64,130,30,3,25
4,201,73,127,41,0,20
5,214,62,141,45,1,0
6,187,64,130,46,1,5
7,213,70,146,34,1,0
8,240,80,133,40,2,15
9,219,72,133,44,3,5
10,217,96,154,32,5,10
11,234,95,140,49,3,20
12,224,91,118,33,2,15
13,214,92,141,44,4,20
14,267,95,171,48,2,35
15,247,91,136,42,3,5
16,241,103,145,52,7,20
17,235,115,163,49,7,15
18,247,99,126,45,3,5
19,233,111,146,57,2,25
20,250,121,159,38,5,30
21,239,115,144,50,10,10
22,243,136,153,41,8,45
23,260,139,174,50,7,40
24,216,122,151,53,5,50
25,241,147,167,51,10,15
26,230,164,165,54,11,25
27,219,149,167,35,4,50
