Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,208,81,143,36,3,20
4,192,69,129,38,1,0
5,223,72,155,48,2,10
6,215,69,155,41,2,10
7,219,85,128,46,3,20
8,228,82,115,54,2,20
9,242,67,131,46,1,15
10,231,76,154,45,5,0
11,219,78,136,31,2,20
12,222,85,140,34,6,15
13,197,87,137,54,1,10
14,203,93,147,41,2,10
15,243,76,129,41,3,25
16,253,91,135,50,5,10
17,230,97,133,46,3,20
18,255,96,162,25,5,15
19,229,104,148,40,2,25
20,221,103,139,43,6,15
21,228,120,158,40,4,35
22,238,126,145,44,2,5
23,224,145,140,52,4,15
24,213,115,152,49,6,30
25,240,125,159,50,10,30
26,220,138,161,49,4,55
27,230,152,162,43,4,10
