Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,59,153,38,2,5
4,215,58,130,50,3,10
5,216,78,134,47,2,25
6,208,74,141,49,3,15
7,199,71,129,37,1,10
8,242,84,113,41,5,5
9,227,86,133,57,3,15
10,223,97,133,43,2,5
11,218,79,128,41,3,10
12,227,77,145,47,2,10
13,239,106,113,43,8,10
14,224,108,137,46,6,15
15,229,90,160,39,4,40
16,242,88,149,56,8,30
17,210,107,145,36,6,20
18,237,87,153,41,6,40
19,238,97,130,49,7,25
20,242,109,142,38,6,35
21,221,124,164,48,4,45
22,236,116,133,45,7,35
23,269,116,164,39,9,30
24,246,109,145,40,8,20
25,263,132,145,39,8,40
26,236,125,155,57,2,45
27,237,135,159,36,6,20
